iteration iterationBirth density dbh height
429 0 18.0197 34.3407 6.05223
429 0 17.8342 34.0438 6.02212
429 0 17.6486 33.7474 5.99196
429 0 17.4631 33.4517 5.96174
429 0 17.2775 33.1565 5.93148
429 0 17.092 32.862 5.90116
429 0 16.9065 32.5681 5.87079
429 0 16.7209 32.2749 5.84038
429 0 16.5354 31.9823 5.80991
429 0 16.3499 31.6904 5.7794
429 0 16.1643 31.3993 5.74885
429 0 15.9788 31.1088 5.71825
429 0 15.7933 30.8192 5.68761
429 0 15.6077 30.5302 5.65693
429 0 15.4222 30.2421 5.6262
429 0 15.2367 29.9548 5.59544
429 0 15.0511 29.6683 5.56465
429 0 14.8656 29.3827 5.53382
429 0 14.68 29.0979 5.50296
429 0 14.4945 28.8141 5.47207
429 0 14.309 28.5312 5.44115
429 0 14.1234 28.2493 5.4102
429 0 13.9379 27.9683 5.37924
429 0 13.7524 27.6884 5.34825
429 0 13.5668 27.4095 5.31725
429 0 13.3813 27.1317 5.28623
429 0 13.1958 26.8551 5.25521
429 0 13.0102 26.5795 5.22417
429 0 12.8247 26.3052 5.19313
429 0 12.6391 26.032 5.1621
429 0 12.4536 25.7601 5.13107
429 0 12.2681 25.4895 5.10004
429 0 12.0825 25.2203 5.06903
429 0 11.897 24.9524 5.03804
429 0 11.7115 24.6859 5.00707
429 0 11.5259 24.4209 4.97613
429 0 11.3404 24.1574 4.94523
429 0 11.1549 23.8955 4.91436
429 0 10.9693 23.6352 4.88354
429 0 10.7838 23.3765 4.85277
429 0 10.5983 23.1195 4.82207
429 0 10.4127 22.8643 4.79143
429 0 10.2272 22.611 4.76086
429 0 10.0416 22.3595 4.73038
429 0 9.85611 22.1099 4.69998
429 0 9.67058 21.8624 4.66969
429 0 9.48504 21.6169 4.63951
429 0 9.29951 21.3736 4.60945
429 0 9.11397 21.1325 4.57951
429 0 8.92843 20.8937 4.54972
429 0 8.7429 20.6572 4.52008
429 0 8.55736 20.4232 4.4906
429 0 8.37183 20.1917 4.4613
429 0 8.18629 19.9628 4.43218
429 0 8.00076 19.7366 4.40327
429 0 7.81522 19.5132 4.37458
429 0 7.62968 19.2927 4.34611
429 0 7.44415 19.0751 4.3179
429 0 7.25861 18.8606 4.28994
429 0 7.07308 18.6493 4.26227
429 0 6.88754 18.4412 4.2349
429 0 6.70201 18.2365 4.20784
429 0 6.51647 18.0353 4.18111
429 0 6.33093 17.8377 4.15474
429 0 6.1454 17.6438 4.12875
429 0 5.95986 17.4538 4.10315
429 0 5.77433 17.2677 4.07796
429 0 5.58879 17.0856 4.05322
429 0 5.40326 16.9078 4.02894
429 0 5.21772 16.7343 4.00514
429 0 5.03218 16.5652 3.98185
429 0 4.84665 16.4008 3.9591
429 0 4.66111 16.241 3.93691
429 0 4.47558 16.0861 3.9153
429 0 4.29004 15.9362 3.8943
429 0 4.10451 15.7914 3.87394
429 0 3.91897 15.6519 3.85425
429 0 3.73343 15.5177 3.83524
429 0 3.5479 15.3891 3.81695
429 0 3.36236 15.2661 3.7994
429 0 3.17683 15.1489 3.78263
429 0 2.99129 15.0377 3.76665
429 0 2.80575 14.9325 3.75149
429 0 2.62022 14.8334 3.73718
429 0 2.43468 14.7407 3.72374
429 0 2.24915 14.6543 3.7112
429 0 2.06361 14.5745 3.69958
429 0 1.87808 14.5014 3.68891
429 0 1.69254 14.435 3.67919
429 28 0.0140093 14.5804 3.70044
429 98 0.00521408 17.9193 4.16565
430 0 29.2983 53.1604 7.77867
430 0 29.113 52.8447 7.75211
430 0 28.9277 52.5292 7.72549
430 0 28.7424 52.2139 7.69882
430 0 28.5571 51.8987 7.6721
430 0 28.3718 51.5837 7.64532
430 0 28.1865 51.2688 7.61849
430 0 28.0012 50.9542 7.5916
430 0 27.8159 50.6397 7.56466
430 0 27.6307 50.3254 7.53765
430 0 27.4454 50.0112 7.5106
430 0 27.2601 49.6973 7.48349
430 0 27.0748 49.3836 7.45632
430 0 26.8895 49.07 7.42909
430 0 26.7042 48.7567 7.40181
430 0 26.5189 48.4435 7.37447
430 0 26.3336 48.1306 7.34707
430 0 26.1483 47.8178 7.31962
430 0 25.9631 47.5053 7.2921
430 0 25.7778 47.193 7.26453
430 0 25.5925 46.8809 7.23691
430 0 25.4072 46.569 7.20922
430 0 25.2219 46.2574 7.18147
430 0 25.0366 45.946 7.15367
430 0 24.8513 45.6349 7.12581
430 0 24.666 45.3239 7.09789
430 0 24.4808 45.0133 7.0699
430 0 24.2955 44.7029 7.04186
430 0 24.1102 44.3927 7.01376
430 0 23.9249 44.0828 6.98561
430 0 23.7396 43.7732 6.95739
430 0 23.5543 43.4639 6.92911
430 0 23.369 43.1549 6.90077
430 0 23.1837 42.8461 6.87237
430 0 22.9984 42.5376 6.84391
430 0 22.8132 42.2295 6.81539
430 0 22.6279 41.9216 6.78681
430 0 22.4426 41.614 6.75818
430 0 22.2573 41.3068 6.72948
430 0 22.072 40.9999 6.70072
430 0 21.8867 40.6934 6.6719
430 0 21.7014 40.3871 6.64302
430 0 21.5161 40.0813 6.61408
430 0 21.3309 39.7757 6.58508
430 0 21.1456 39.4706 6.55602
430 0 20.9603 39.1658 6.5269
430 0 20.775 38.8614 6.49772
430 0 20.5897 38.5574 6.46848
430 0 20.4044 38.2538 6.43918
430 0 20.2191 37.9507 6.40982
430 0 20.0338 37.6479 6.3804
430 0 19.8485 37.3455 6.35092
430 0 19.6633 37.0437 6.32139
430 0 19.478 36.7422 6.29179
430 0 19.2927 36.4412 6.26214
430 0 19.1074 36.1407 6.23243
430 0 18.9221 35.8407 6.20266
430 0 18.7368 35.5412 6.17284
430 0 18.5515 35.2421 6.14296
430 0 18.3662 34.9436 6.11303
430 0 18.1809 34.6457 6.08304
430 0 17.9957 34.3482 6.05299
430 0 17.8104 34.0514 6.02289
430 0 17.6251 33.7551 5.99274
430 0 17.4398 33.4594 5.96253
430 0 17.2545 33.1643 5.93228
430 0 17.0692 32.8699 5.90197
430 0 16.8839 32.5761 5.87162
430 0 16.6986 32.2829 5.84121
430 0 16.5134 31.9904 5.81076
430 0 16.3281 31.6986 5.78026
430 0 16.1428 31.4075 5.74971
430 0 15.9575 31.1171 5.71913
430 0 15.7722 30.8275 5.6885
430 0 15.5869 30.5387 5.65783
430 0 15.4016 30.2506 5.62712
430 0 15.2163 29.9634 5.59637
430 0 15.031 29.677 5.56558
430 0 14.8458 29.3915 5.53477
430 0 14.6605 29.1068 5.50392
430 0 14.4752 28.8231 5.47304
430 0 14.2899 28.5402 5.44214
430 0 14.1046 28.2584 5.41121
430 0 13.9193 27.9775 5.38025
430 0 13.734 27.6977 5.34928
430 0 13.5487 27.4189 5.31829
430 0 13.3635 27.1412 5.28729
430 0 13.1782 26.8646 5.25628
430 0 12.9929 26.5892 5.22526
430 0 12.8076 26.3149 5.19424
430 0 12.6223 26.0419 5.16322
430 0 12.437 25.7701 5.13221
430 0 12.2517 25.4996 5.1012
430 0 12.0664 25.2305 5.07021
430 0 11.8811 24.9627 5.03923
430 0 11.6959 24.6963 5.00828
430 0 11.5106 24.4314 4.97736
430 0 11.3253 24.168 4.94647
430 0 11.14 23.9062 4.91563
430 0 10.9547 23.646 4.88482
430 0 10.7694 23.3874 4.85408
430 0 10.5841 23.1306 4.82339
430 0 10.3988 22.8755 4.79277
430 0 10.2135 22.6223 4.76223
430 0 10.0283 22.3709 4.73176
430 0 9.84297 22.1215 4.70139
430 0 9.65768 21.874 4.67112
430 0 9.4724 21.6287 4.64096
430 0 9.28711 21.3855 4.61092
430 0 9.10182 21.1445 4.58101
430 0 8.91653 20.9059 4.55124
430 0 8.73124 20.6695 4.52162
430 0 8.54595 20.4357 4.49217
430 0 8.36067 20.2043 4.46289
430 0 8.17538 19.9755 4.4338
430 0 7.99009 19.7495 4.40492
430 0 7.8048 19.5262 4.37625
430 0 7.61951 19.3058 4.34781
430 0 7.43422 19.0884 4.31962
430 0 7.24893 18.874 4.2917
430 0 7.06365 18.6628 4.26405
430 0 6.87836 18.4549 4.23671
430 0 6.69307 18.2504 4.20967
430 0 6.50778 18.0493 4.18298
430 0 6.32249 17.8519 4.15664
430 0 6.1372 17.6581 4.13067
430 0 5.95192 17.4682 4.1051
430 0 5.76663 17.2823 4.07994
430 0 5.58134 17.1004 4.05523
430 0 5.39605 16.9227 4.03097
430 0 5.21076 16.7493 4.00721
430 0 5.02547 16.5804 3.98395
430 0 4.84019 16.4161 3.96123
430 0 4.6549 16.2565 3.93906
430 0 4.46961 16.1017 3.91748
430 0 4.28432 15.9519 3.89651
430 0 4.09903 15.8073 3.87618
430 0 3.91374 15.6679 3.85651
430 0 3.72846 15.5339 3.83753
430 0 3.54317 15.4054 3.81927
430 0 3.35788 15.2825 3.80175
430 0 3.17259 15.1655 3.78499
430 0 2.9873 15.0543 3.76904
430 0 2.80201 14.9492 3.7539
430 0 2.61673 14.8503 3.73962
430 0 2.43144 14.7576 3.7262
430 0 2.24615 14.6714 3.71368
430 0 2.06086 14.5917 3.70208
430 0 1.87557 14.5186 3.69142
430 0 1.69028 14.4523 3.68172
430 28 0.0139906 14.5976 3.70293
430 98 0.00520713 17.9334 4.16753
431 0 29.2592 53.1653 7.77908
431 0 29.0741 52.8496 7.75252
431 0 28.8891 52.5342 7.72591
431 0 28.7041 52.2189 7.69925
431 0 28.519 51.9037 7.67253
431 0 28.334 51.5887 7.64575
431 0 28.1489 51.2739 7.61892
431 0 27.9639 50.9593 7.59204
431 0 27.7789 50.6448 7.5651
431 0 27.5938 50.3306 7.5381
431 0 27.4088 50.0165 7.51105
431 0 27.2237 49.7026 7.48394
431 0 27.0387 49.3889 7.45678
431 0 26.8536 49.0753 7.42955
431 0 26.6686 48.762 7.40228
431 0 26.4836 48.4489 7.37494
431 0 26.2985 48.136 7.34755
431 0 26.1135 47.8233 7.3201
431 0 25.9284 47.5108 7.29259
431 0 25.7434 47.1985 7.26502
431 0 25.5584 46.8865 7.2374
431 0 25.3733 46.5746 7.20972
431 0 25.1883 46.263 7.18198
431 0 25.0032 45.9517 7.15418
431 0 24.8182 45.6406 7.12632
431 0 24.6332 45.3297 7.0984
431 0 24.4481 45.0191 7.07043
431 0 24.2631 44.7087 7.04239
431 0 24.078 44.3986 7.0143
431 0 23.893 44.0888 6.98614
431 0 23.7079 43.7792 6.95793
431 0 23.5229 43.4699 6.92966
431 0 23.3379 43.1609 6.90132
431 0 23.1528 42.8522 6.87293
431 0 22.9678 42.5437 6.84448
431 0 22.7827 42.2356 6.81597
431 0 22.5977 41.9278 6.78739
431 0 22.4127 41.6203 6.75876
431 0 22.2276 41.3131 6.73007
431 0 22.0426 41.0063 6.70131
431 0 21.8575 40.6997 6.6725
431 0 21.6725 40.3936 6.64363
431 0 21.4875 40.0878 6.61469
431 0 21.3024 39.7823 6.5857
431 0 21.1174 39.4772 6.55664
431 0 20.9323 39.1725 6.52753
431 0 20.7473 38.8681 6.49836
431 0 20.5622 38.5642 6.46912
431 0 20.3772 38.2606 6.43983
431 0 20.1922 37.9575 6.41048
431 0 20.0071 37.6548 6.38107
431 0 19.8221 37.3525 6.3516
431 0 19.637 37.0507 6.32207
431 0 19.452 36.7493 6.29249
431 0 19.267 36.4483 6.26284
431 0 19.0819 36.1479 6.23314
431 0 18.8969 35.8479 6.20338
431 0 18.7118 35.5484 6.17357
431 0 18.5268 35.2495 6.1437
431 0 18.3417 34.951 6.11377
431 0 18.1567 34.6531 6.08379
431 0 17.9717 34.3558 6.05375
431 0 17.7866 34.059 6.02366
431 0 17.6016 33.7628 5.99352
431 0 17.4165 33.4672 5.96333
431 0 17.2315 33.1721 5.93308
431 0 17.0465 32.8777 5.90278
431 0 16.8614 32.584 5.87244
431 0 16.6764 32.2909 5.84204
431 0 16.4913 31.9985 5.8116
431 0 16.3063 31.7068 5.78111
431 0 16.1213 31.4157 5.75058
431 0 15.9362 31.1254 5.72
431 0 15.7512 30.8359 5.68938
431 0 15.5661 30.5471 5.65873
431 0 15.3811 30.2592 5.62803
431 0 15.196 29.972 5.59729
431 0 15.011 29.6857 5.56652
431 0 14.826 29.4002 5.53572
431 0 14.6409 29.1157 5.50488
431 0 14.4559 28.832 5.47402
431 0 14.2708 28.5493 5.44312
431 0 14.0858 28.2675 5.41221
431 0 13.9008 27.9867 5.38127
431 0 13.7157 27.707 5.35031
431 0 13.5307 27.4283 5.31934
431 0 13.3456 27.1507 5.28835
431 0 13.1606 26.8742 5.25736
431 0 12.9756 26.5989 5.22635
431 0 12.7905 26.3247 5.19535
431 0 12.6055 26.0518 5.16434
431 0 12.4204 25.7801 5.13334
431 0 12.2354 25.5097 5.10236
431 0 12.0503 25.2406 5.07138
431 0 11.8653 24.973 5.04042
431 0 11.6803 24.7067 5.00949
431 0 11.4952 24.4419 4.97859
431 0 11.3102 24.1786 4.94772
431 0 11.1251 23.9169 4.91689
431 0 10.9401 23.6568 4.88611
431 0 10.7551 23.3984 4.85538
431 0 10.57 23.1416 4.82471
431 0 10.385 22.8867 4.79411
431 0 10.1999 22.6335 4.76359
431 0 10.0149 22.3823 4.73315
431 0 9.82985 22.133 4.7028
431 0 9.64481 21.8857 4.67255
431 0 9.45977 21.6405 4.64242
431 0 9.27472 21.3974 4.6124
431 0 9.08968 21.1566 4.58251
431 0 8.90464 20.918 4.55276
431 0 8.7196 20.6818 4.52317
431 0 8.53456 20.4481 4.49374
431 0 8.34952 20.2169 4.46449
431 0 8.16448 19.9883 4.43542
431 0 7.97943 19.7623 4.40656
431 0 7.79439 19.5392 4.37792
431 0 7.60935 19.319 4.34951
431 0 7.42431 19.1017 4.32135
431 0 7.23927 18.8875 4.29345
431 0 7.05423 18.6764 4.26583
431 0 6.86919 18.4686 4.23851
431 0 6.68415 18.2642 4.21151
431 0 6.4991 18.0633 4.18484
431 0 6.31406 17.866 4.15853
431 0 6.12902 17.6724 4.13259
431 0 5.94398 17.4827 4.10705
431 0 5.75894 17.2969 4.08192
431 0 5.5739 17.1151 4.05723
431 0 5.38886 16.9376 4.03301
431 0 5.20382 16.7644 4.00927
431 0 5.01877 16.5956 3.98604
431 0 4.83373 16.4314 3.96335
431 0 4.64869 16.2719 3.94121
431 0 4.46365 16.1173 3.91966
431 0 4.27861 15.9677 3.89872
431 0 4.09357 15.8232 3.87841
431 0 3.90853 15.6839 3.85877
431 0 3.72348 15.55 3.83982
431 0 3.53844 15.4216 3.82158
431 0 3.3534 15.2989 3.80408
431 0 3.16836 15.1819 3.78736
431 0 2.98332 15.0709 3.77143
431 0 2.79828 14.9659 3.75631
431 0 2.61324 14.8671 3.74205
431 0 2.4282 14.7745 3.72865
431 0 2.24315 14.6884 3.71615
431 0 2.05811 14.6088 3.70457
431 0 1.87307 14.5358 3.69393
431 0 1.68803 14.4695 3.68425
431 28 0.013972 14.6147 3.70542
431 98 0.00520019 17.9475 4.16941
432 0 29.2202 53.1702 7.77949
432 0 29.0354 52.8546 7.75294
432 0 28.8506 52.5392 7.72633
432 0 28.6658 52.2239 7.69967
432 0 28.481 51.9088 7.67296
432 0 28.2962 51.5938 7.64618
432 0 28.1114 51.279 7.61936
432 0 27.9266 50.9644 7.59248
432 0 27.7418 50.65 7.56554
432 0 27.557 50.3358 7.53855
432 0 27.3722 50.0217 7.5115
432 0 27.1874 49.7078 7.4844
432 0 27.0026 49.3941 7.45723
432 0 26.8178 49.0807 7.43002
432 0 26.6331 48.7674 7.40274
432 0 26.4483 48.4543 7.37541
432 0 26.2635 48.1414 7.34802
432 0 26.0787 47.8287 7.32058
432 0 25.8939 47.5163 7.29307
432 0 25.7091 47.204 7.26551
432 0 25.5243 46.892 7.23789
432 0 25.3395 46.5802 7.21022
432 0 25.1547 46.2687 7.18248
432 0 24.9699 45.9574 7.15469
432 0 24.7851 45.6463 7.12683
432 0 24.6003 45.3355 7.09892
432 0 24.4155 45.0249 7.07095
432 0 24.2307 44.7145 7.04292
432 0 24.0459 44.4045 7.01483
432 0 23.8611 44.0947 6.98668
432 0 23.6763 43.7851 6.95847
432 0 23.4915 43.4759 6.93021
432 0 23.3067 43.1669 6.90188
432 0 23.122 42.8583 6.87349
432 0 22.9372 42.5499 6.84504
432 0 22.7524 42.2418 6.81654
432 0 22.5676 41.934 6.78797
432 0 22.3828 41.6266 6.75934
432 0 22.198 41.3194 6.73066
432 0 22.0132 41.0126 6.70191
432 0 21.8284 40.7061 6.6731
432 0 21.6436 40.4 6.64423
432 0 21.4588 40.0942 6.61531
432 0 21.274 39.7888 6.58632
432 0 21.0892 39.4838 6.55727
432 0 20.9044 39.1791 6.52817
432 0 20.7196 38.8748 6.499
432 0 20.5348 38.5709 6.46977
432 0 20.35 38.2674 6.44049
432 0 20.1652 37.9643 6.41114
432 0 19.9804 37.6617 6.38174
432 0 19.7956 37.3595 6.35228
432 0 19.6109 37.0577 6.32276
432 0 19.4261 36.7563 6.29318
432 0 19.2413 36.4555 6.26355
432 0 19.0565 36.1551 6.23385
432 0 18.8717 35.8552 6.2041
432 0 18.6869 35.5557 6.1743
432 0 18.5021 35.2568 6.14443
432 0 18.3173 34.9585 6.11452
432 0 18.1325 34.6606 6.08454
432 0 17.9477 34.3633 6.05452
432 0 17.7629 34.0666 6.02444
432 0 17.5781 33.7704 5.9943
432 0 17.3933 33.4749 5.96412
432 0 17.2085 33.1799 5.93388
432 0 17.0237 32.8856 5.9036
432 0 16.8389 32.5919 5.87326
432 0 16.6541 32.2989 5.84288
432 0 16.4693 32.0066 5.81244
432 0 16.2846 31.7149 5.78197
432 0 16.0998 31.424 5.75144
432 0 15.915 31.1337 5.72088
432 0 15.7302 30.8443 5.69027
432 0 15.5454 30.5556 5.65962
432 0 15.3606 30.2677 5.62894
432 0 15.1758 29.9806 5.59822
432 0 14.991 29.6944 5.56746
432 0 14.8062 29.409 5.53667
432 0 14.6214 29.1245 5.50584
432 0 14.4366 28.8409 5.47499
432 0 14.2518 28.5583 5.44411
432 0 14.067 28.2766 5.41321
432 0 13.8822 27.9959 5.38229
432 0 13.6974 27.7163 5.35134
432 0 13.5126 27.4377 5.32038
432 0 13.3278 27.1602 5.28941
432 0 13.143 26.8838 5.25843
432 0 12.9582 26.6085 5.22744
432 0 12.7735 26.3345 5.19645
432 0 12.5887 26.0616 5.16547
432 0 12.4039 25.79 5.13448
432 0 12.2191 25.5197 5.10351
432 0 12.0343 25.2508 5.07255
432 0 11.8495 24.9832 5.04161
432 0 11.6647 24.7171 5.0107
432 0 11.4799 24.4524 4.97981
432 0 11.2951 24.1892 4.94896
432 0 11.1103 23.9276 4.91815
432 0 10.9255 23.6676 4.88739
432 0 10.7407 23.4093 4.85668
432 0 10.5559 23.1527 4.82604
432 0 10.3711 22.8978 4.79546
432 0 10.1863 22.6448 4.76495
432 0 10.0015 22.3937 4.73453
432 0 9.81674 22.1445 4.70421
432 0 9.63195 21.8974 4.67398
432 0 9.44715 21.6523 4.64387
432 0 9.26236 21.4093 4.61387
432 0 9.07756 21.1686 4.58401
432 0 8.89277 20.9302 4.55428
432 0 8.70797 20.6941 4.52471
432 0 8.52318 20.4605 4.49531
432 0 8.33838 20.2294 4.46608
432 0 8.15359 20.001 4.43704
432 0 7.9688 19.7752 4.40821
432 0 7.784 19.5522 4.37959
432 0 7.59921 19.3321 4.35121
432 0 7.41441 19.1149 4.32307
432 0 7.22962 18.9009 4.2952
432 0 7.04482 18.69 4.26761
432 0 6.86003 18.4823 4.24032
432 0 6.67523 18.2781 4.21334
432 0 6.49044 18.0773 4.1867
432 0 6.30564 17.8802 4.16042
432 0 6.12085 17.6867 4.13451
432 0 5.93606 17.4971 4.10899
432 0 5.75126 17.3114 4.0839
432 0 5.56647 17.1298 4.05924
432 0 5.38167 16.9524 4.03504
432 0 5.19688 16.7794 4.01133
432 0 5.01208 16.6107 3.98813
432 0 4.82729 16.4467 3.96547
432 0 4.64249 16.2874 3.94336
432 0 4.4577 16.1329 3.92183
432 0 4.2729 15.9834 3.90092
432 0 4.08811 15.839 3.88064
432 0 3.90331 15.6999 3.86103
432 0 3.71852 15.5661 3.8421
432 0 3.53373 15.4379 3.82389
432 0 3.34893 15.3153 3.80642
432 0 3.16414 15.1984 3.78972
432 0 2.97934 15.0875 3.77381
432 0 2.79455 14.9826 3.75872
432 0 2.60975 14.8839 3.74448
432 0 2.42496 14.7914 3.7311
432 0 2.24016 14.7054 3.71862
432 0 2.05537 14.6259 3.70706
432 0 1.87057 14.5529 3.69643
432 0 1.68578 14.4868 3.68677
432 28 0.0139534 14.6317 3.70791
432 98 0.00519325 17.9616 4.17128
433 0 29.1812 53.1751 7.77991
433 0 28.9967 52.8596 7.75336
433 0 28.8121 52.5441 7.72675
433 0 28.6276 52.2289 7.7001
433 0 28.443 51.9138 7.67338
433 0 28.2585 51.5989 7.64662
433 0 28.0739 51.2841 7.61979
433 0 27.8894 50.9696 7.59292
433 0 27.7048 50.6552 7.56598
433 0 27.5203 50.341 7.539
433 0 27.3357 50.0269 7.51195
433 0 27.1512 49.7131 7.48485
433 0 26.9666 49.3994 7.45769
433 0 26.7821 49.086 7.43048
433 0 26.5975 48.7727 7.40321
433 0 26.413 48.4597 7.37588
433 0 26.2284 48.1468 7.3485
433 0 26.0439 47.8342 7.32106
433 0 25.8593 47.5218 7.29356
433 0 25.6748 47.2096 7.266
433 0 25.4903 46.8976 7.23839
433 0 25.3057 46.5858 7.21071
433 0 25.1212 46.2743 7.18298
433 0 24.9366 45.963 7.15519
433 0 24.7521 45.652 7.12735
433 0 24.5675 45.3412 7.09944
433 0 24.383 45.0307 7.07147
433 0 24.1984 44.7204 7.04345
433 0 24.0139 44.4103 7.01536
433 0 23.8293 44.1006 6.98722
433 0 23.6448 43.7911 6.95902
433 0 23.4602 43.4819 6.93075
433 0 23.2757 43.173 6.90243
433 0 23.0911 42.8643 6.87405
433 0 22.9066 42.556 6.84561
433 0 22.722 42.248 6.81711
433 0 22.5375 41.9402 6.78855
433 0 22.3529 41.6328 6.75993
433 0 22.1684 41.3257 6.73125
433 0 21.9838 41.019 6.7025
433 0 21.7993 40.7125 6.6737
433 0 21.6147 40.4065 6.64484
433 0 21.4302 40.1007 6.61592
433 0 21.2456 39.7954 6.58694
433 0 21.0611 39.4904 6.5579
433 0 20.8765 39.1857 6.5288
433 0 20.692 38.8815 6.49964
433 0 20.5074 38.5777 6.47042
433 0 20.3229 38.2742 6.44115
433 0 20.1384 37.9712 6.41181
433 0 19.9538 37.6686 6.38241
433 0 19.7693 37.3664 6.35296
433 0 19.5847 37.0647 6.32345
433 0 19.4002 36.7634 6.29388
433 0 19.2156 36.4626 6.26425
433 0 19.0311 36.1622 6.23456
433 0 18.8465 35.8624 6.20482
433 0 18.662 35.563 6.17502
433 0 18.4774 35.2642 6.14517
433 0 18.2929 34.9659 6.11526
433 0 18.1083 34.6681 6.0853
433 0 17.9238 34.3709 6.05528
433 0 17.7392 34.0742 6.02521
433 0 17.5547 33.7781 5.99508
433 0 17.3701 33.4826 5.96491
433 0 17.1856 33.1877 5.93468
433 0 17.001 32.8935 5.90441
433 0 16.8165 32.5999 5.87408
433 0 16.6319 32.3069 5.84371
433 0 16.4474 32.0146 5.81329
433 0 16.2628 31.7231 5.78282
433 0 16.0783 31.4322 5.75231
433 0 15.8937 31.142 5.72176
433 0 15.7092 30.8527 5.69116
433 0 15.5246 30.564 5.66052
433 0 15.3401 30.2762 5.62985
433 0 15.1556 29.9892 5.59914
433 0 14.971 29.7031 5.56839
433 0 14.7865 29.4178 5.53761
433 0 14.6019 29.1334 5.5068
433 0 14.4174 28.8499 5.47596
433 0 14.2328 28.5673 5.4451
433 0 14.0483 28.2857 5.41421
433 0 13.8637 28.0051 5.3833
433 0 13.6792 27.7256 5.35237
433 0 13.4946 27.4471 5.32143
433 0 13.3101 27.1696 5.29047
433 0 13.1255 26.8933 5.25951
433 0 12.941 26.6182 5.22853
433 0 12.7564 26.3442 5.19756
433 0 12.5719 26.0715 5.16659
433 0 12.3873 25.8 5.13562
433 0 12.2028 25.5298 5.10467
433 0 12.0182 25.2609 5.07372
433 0 11.8337 24.9935 5.0428
433 0 11.6491 24.7274 5.0119
433 0 11.4646 24.4629 4.98104
433 0 11.28 24.1998 4.95021
433 0 11.0955 23.9383 4.91942
433 0 10.9109 23.6784 4.88867
433 0 10.7264 23.4202 4.85798
433 0 10.5418 23.1637 4.82736
433 0 10.3573 22.909 4.7968
433 0 10.1727 22.6561 4.76632
433 0 9.9882 22.4051 4.73592
433 0 9.80365 22.156 4.70561
433 0 9.6191 21.909 4.67541
433 0 9.43456 21.664 4.64532
433 0 9.25001 21.4212 4.61534
433 0 9.06546 21.1807 4.5855
433 0 8.88091 20.9424 4.5558
433 0 8.69636 20.7064 4.52626
433 0 8.51182 20.473 4.49688
433 0 8.32727 20.242 4.46767
433 0 8.14272 20.0137 4.43866
433 0 7.95817 19.788 4.40985
433 0 7.77362 19.5652 4.38126
433 0 7.58907 19.3452 4.3529
433 0 7.40453 19.1282 4.32479
433 0 7.21998 18.9143 4.29695
433 0 7.03543 18.7035 4.26939
433 0 6.85088 18.496 4.24212
433 0 6.66633 18.2919 4.21517
433 0 6.48178 18.0913 4.18856
433 0 6.29724 17.8943 4.1623
433 0 6.11269 17.701 4.13642
433 0 5.92814 17.5115 4.11094
433 0 5.74359 17.326 4.08587
433 0 5.55904 17.1445 4.06124
433 0 5.3745 16.9673 4.03707
433 0 5.18995 16.7944 4.01339
433 0 5.0054 16.6259 3.99022
433 0 4.82085 16.462 3.96758
433 0 4.6363 16.3028 3.9455
433 0 4.45175 16.1485 3.92401
433 0 4.26721 15.9991 3.90312
433 0 4.08266 15.8548 3.88287
433 0 3.89811 15.7158 3.86328
433 0 3.71356 15.5822 3.84438
433 0 3.52901 15.4541 3.8262
433 0 3.34447 15.3316 3.80875
433 0 3.15992 15.2149 3.79208
433 0 2.97537 15.1041 3.77619
433 0 2.79082 14.9993 3.76112
433 0 2.60627 14.9007 3.7469
433 0 2.42172 14.8083 3.73355
433 0 2.23718 14.7224 3.72109
433 0 2.05263 14.6429 3.70954
433 0 1.86808 14.5701 3.69893
433 0 1.68353 14.504 3.68928
433 28 0.0139348 14.6488 3.71039
433 98 0.00518633 17.9756 4.17316
434 0 29.1423 53.18 7.78032
434 0 28.958 52.8645 7.75377
434 0 28.7737 52.5491 7.72717
434 0 28.5894 52.2339 7.70052
434 0 28.4051 51.9188 7.67381
434 0 28.2208 51.6039 7.64705
434 0 28.0365 51.2892 7.62023
434 0 27.8522 50.9747 7.59336
434 0 27.6679 50.6603 7.56643
434 0 27.4836 50.3461 7.53944
434 0 27.2993 50.0322 7.5124
434 0 27.115 49.7183 7.48531
434 0 26.9307 49.4047 7.45815
434 0 26.7464 49.0913 7.43094
434 0 26.5621 48.7781 7.40368
434 0 26.3778 48.4651 7.37635
434 0 26.1935 48.1523 7.34897
434 0 26.0092 47.8397 7.32154
434 0 25.8249 47.5273 7.29404
434 0 25.6406 47.2151 7.26649
434 0 25.4563 46.9032 7.23888
434 0 25.272 46.5915 7.21121
434 0 25.0877 46.28 7.18349
434 0 24.9034 45.9687 7.1557
434 0 24.7191 45.6577 7.12786
434 0 24.5348 45.347 7.09996
434 0 24.3505 45.0365 7.07199
434 0 24.1661 44.7262 7.04398
434 0 23.9818 44.4162 7.0159
434 0 23.7975 44.1065 6.98776
434 0 23.6132 43.7971 6.95956
434 0 23.4289 43.4879 6.9313
434 0 23.2446 43.179 6.90299
434 0 23.0603 42.8704 6.87461
434 0 22.876 42.5621 6.84618
434 0 22.6917 42.2541 6.81768
434 0 22.5074 41.9464 6.78912
434 0 22.3231 41.6391 6.76051
434 0 22.1388 41.332 6.73183
434 0 21.9545 41.0253 6.7031
434 0 21.7702 40.7189 6.67431
434 0 21.5859 40.4129 6.64545
434 0 21.4016 40.1072 6.61654
